key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
#battle_entities_tables;38;db/battle_entities_tables/!!!nag_nagash
nag_bone_golems	giant	2.6000	3.2000	2.0000	3.0000	3.8000	35.0000	30.0000	30.0000	1.4500	circle	1.0000	1500.0000	3.0000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	4.0000	monstrous_infantry_effects	15	15	0.0000	false	0.8000	0.8000	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
vigpro_main_grn_inf_orc_big_uns_blood_dismembers	man	1.5000	3.1000	2.0000	4.0000	3.9000	35.0000	30.0000	30.0000	0.8000	circle	1.0000	210.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_orc	0.0000	infantry_light_effects	15	0	0.0000	true	1.0000	0.9000	2			0.5000	1.6000	0	false		false	true	wh_main_unit_combat	0.9000	0.9000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
vigpro_main_monster_giant_blood	giant	2.6000	3.9000	3.0000	4.0000	5.0000	35.0000	30.0000	30.0000	2.4000	circle	1.0000	6500.0000	9.0000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh_giant	6.0000	giant_effects	40	40	0.0000	false	0.8000	0.7500	5			0.3000	1.4500	0	false		false	true	wh_main_unit_combat	0.5000	0.5000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
vigpro_vmp_skeleton_troll_body	giant	2.0000	5.4000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.2000	circle	1.0000	1500.0000	2.9000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	3.0000	monstrous_infantry_effects	20	20	0.0000	false	0.8000	0.7500	3			0.5000	1.6000	0	false		false	true	wh_main_unit_combat	0.5000	0.5000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
nag_warp_ghouls	man	2.2000	4.5000	4.0000	5.0000	8.6000	45.0000	35.0000	35.0000	1.0000	capsule	0.9000	700.0000	2.0000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	4.0000	cavalry_effects	20	20	0.0000	false	1.0000	0.8000	2			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	25	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
nag_morghasts	giant	4.0000	5.6000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.0000	circle	1.0000	2500.0000	3.2000	60.0000	80.0000	8	true	true	0.0000	9.5000	15.0000	large	1.5000	ignore	wh_troll	5.0000	monstrous_infantry_effects	70	60	0.0000	false	0.8000	0.7500	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
vigpro_vmp_skeleton_goblin_range	man	1.5000	3.7000	3.0000	4.0000	4.2000	35.0000	30.0000	30.0000	0.5000	circle	1.0000	90.0000	1.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_goblin	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		false	true	wh_main_unit_combat	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
vigpro_vmp_skeleton_goblin_melee	man	1.5000	3.7000	3.0000	4.0000	4.2000	35.0000	30.0000	30.0000	0.5000	circle	1.0000	90.0000	1.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_goblin	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		false	true	wh_main_unit_combat	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
nag_skeletal_steed_ethereal	horse	2.0000	8.8000	5.0000	6.0000	11.0000	35.0000	30.0000	25.0000	1.4500	ellipse	0.5000	750.0000	2.0000	360.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
nag_spectre_shade_base	chariot	1.8000	4.8000	4.0000	6.0000	6.8000	35.0000	30.0000	30.0000	3.7000	capsule	0.3700	1100.0000	7.0000	40.0000	80.0000	8	true	true	2.8000	0.0000	0.0000	small	1.6000	rotation	wh_dlc_mortis_engine	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	3.0000	1.0000		false
